BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
2815,STAGE,"Glou. What, is he dead?",0.66,0.5,0.18,0.2,P,3/10
2816,STAGE,Edg. Sit you downe Father: rest you.,0.66,0.3,0.18,0.2,P,3/10
2817,STAGE,Let's see these Pockets; the Letters that he speakes of,0.66,0.3,0.18,0.2,P,3/10
2818,STAGE,May be my Friends: hee's dead; I am onely sorry,0.66,0.3,0.18,0.2,P,3/10
2819,STAGE,He had no other Deathsman. Let vs see:,0.76,0.3,0.18,0.2,P,2/10
2820,STAGE,"Leaue gentle waxe, and manners: blame vs not",0.66,0.3,0.18,0.2,P,3/10
2821,STAGE,"To know our enemies mindes, we rip their hearts,",0.66,0.3,0.18,0.2,P,3/10
2822,STAGE,Their Papers is more lawfull.,0.66,0.3,0.18,0.2,P,3/10
2823,STAGE,Reads the Letter.,0.66,0.3,0.18,0.2,P,3/10
2824,STAGE,Let our reciprocall vowes be remembred. You haue manie,0.66,0.3,0.18,0.2,P,3/10
2825,STAGE,"opportunities to cut him off: if your will want not, time and",0.66,0.3,0.18,0.2,P,3/10
2826,STAGE,place will be fruitfully offer'd. There is nothing done. If hee,0.66,0.3,0.17,0.2,P,3/10
2827,STAGE,"returne the Conqueror, then am I the Prisoner, and his bed, my",0.66,0.3,0.17,0.2,P,3/10
2828,STAGE,"Gaole, from the loathed warmth whereof, deliuer me, and supply",0.66,0.3,0.17,0.2,P,3/10
2829,STAGE,the place for your Labour.,0.66,0.3,0.17,0.2,P,3/10
2830,STAGE,"Your (Wife, so I would say) affectionate",0.66,0.3,0.17,0.2,P,3/10
2831,STAGE,Seruant. Gonerill.,0.66,0.3,0.17,0.2,P,3/10
2832,STAGE,"Oh indistinguish'd space of Womans will,",0.66,0.3,0.17,0.2,P,3/10
2833,STAGE,"A plot vpon her vertuous Husbands life,",0.66,0.3,0.17,0.2,P,3/10
2834,STAGE,"And the exchange my Brother: heere, in the sands",0.66,0.3,0.17,0.2,P,3/10
2835,STAGE,"Thee Ile rake vp, the poste vnsanctified",0.66,0.3,0.17,0.2,P,3/10
2836,STAGE,"Of murtherous Letchers: and in the mature time,",0.66,0.3,0.17,0.2,P,3/10
2837,STAGE,With this vngracious paper strike the sight,0.66,0.3,0.17,0.2,P,3/10
2838,STAGE,"Of the death-practis'd Duke: for him 'tis well,",0.76,0.3,0.17,0.2,P,2/10
2839,STAGE,"That of thy death, and businesse, I can tell",0.76,0.3,0.17,0.2,P,2/10
2840,STAGE,Glou. The King is mad:,0.76,0.3,0.17,0.2,P,2/10
2841,STAGE,How stiffe is my vilde sense,0.66,0.3,0.17,0.2,P,3/10
2842,STAGE,"That I stand vp, and haue ingenious feeling",0.66,0.3,0.17,0.2,P,3/10
2843,STAGE,"Of my huge Sorrowes? Better I were distract,",0.66,0.5,0.17,0.2,P,3/10
2844,STAGE,"So should my thoughts be seuer'd from my greefes,",0.66,0.3,0.17,0.2,P,3/10
2845,STAGE,Drum afarre off.,0.66,0.3,0.17,0.2,P,3/10
2846,STAGE,"And woes, by wrong imaginations loose",0.66,0.3,0.17,0.2,P,3/10
2847,STAGE,The knowledge of themselues,0.66,0.3,0.17,0.2,P,3/10
2848,STAGE,Edg. Giue me your hand:,0.67,0.3,0.17,0.2,P,3/10
2849,STAGE,Farre off methinkes I heare the beaten Drumme.,0.67,0.3,0.17,0.2,P,3/10
2850,STAGE,"Come Father, Ile bestow you with a Friend.",0.67,0.3,0.17,0.2,P,3/10
2851,STAGE,Exeunt.,0.67,0.3,0.17,0.2,P,3/10
2852,STAGE,Scaena Septima.,0.67,0.3,0.17,0.2,P,3/10
2853,STAGE,"Enter Cordelia, Kent, and Gentleman.",0.67,0.3,0.17,0.2,P,3/10
2854,STAGE,"Cor. O thou good Kent,",0.67,0.3,0.17,0.2,P,3/10
2855,STAGE,How shall I liue and worke,0.67,0.3,0.17,0.2,P,3/10
2856,STAGE,To match thy goodnesse?,0.67,0.5,0.17,0.2,P,3/10
2857,STAGE,"My life will be too short,",0.67,0.3,0.17,0.2,P,3/10
2858,STAGE,And euery measure faile me,0.67,0.3,0.17,0.2,P,3/10
2859,STAGE,"Kent. To be acknowledg'd Madam is ore-pai'd,",0.77,0.3,0.17,0.2,P,2/10
2860,STAGE,"All my reports go with the modest truth,",0.67,0.3,0.16,0.2,P,3/10
2861,STAGE,"Nor more, nor clipt, but so",0.67,0.3,0.16,0.2,P,3/10
2862,STAGE,"Cor. Be better suited,",0.67,0.3,0.16,0.2,P,3/10
2863,STAGE,These weedes are memories of those worser houres:,0.67,0.3,0.16,0.2,P,3/10
2864,STAGE,I prythee put them off,0.67,0.3,0.16,0.2,P,3/10
2865,STAGE,"Kent. Pardon deere Madam,",0.77,0.3,0.16,0.2,P,2/10
2866,STAGE,"Yet to be knowne shortens my made intent,",0.77,0.3,0.16,0.2,P,2/10
2867,STAGE,"My boone I make it, that you know me not,",0.67,0.3,0.16,0.2,P,3/10
2868,STAGE,"Till time, and I, thinke meet",0.67,0.3,0.16,0.2,P,3/10
2869,STAGE,Cor. Then be't so my good Lord:,0.67,0.3,0.16,0.2,P,3/10
2870,STAGE,How do's the King?,0.67,0.5,0.16,0.2,P,3/10
2871,STAGE,Gent. Madam sleepes still,0.77,0.3,0.16,0.2,P,2/10
2872,STAGE,Cor. O you kind Gods!,0.67,0.45,0.16,0.2,P,3/10
2873,STAGE,"Cure this great breach in his abused Nature,",0.67,0.3,0.16,0.2,P,3/10
2874,STAGE,"Th' vntun'd and iarring senses, O winde vp,",0.67,0.3,0.16,0.2,P,3/10
2875,STAGE,Of this childe-changed Father,0.67,0.3,0.16,0.2,P,3/10
2876,STAGE,"Gent. So please your Maiesty,",0.67,0.3,0.16,0.2,P,3/10
2877,STAGE,"That we may wake the King, he hath slept long?",0.67,0.5,0.16,0.2,P,3/10
2878,STAGE,"Cor. Be gouern'd by your knowledge, and proceede",0.67,0.3,0.16,0.2,P,3/10
2879,STAGE,I'th' sway of your owne will: is he array'd?,0.67,0.5,0.16,0.2,P,3/10
2880,STAGE,Enter Lear in a chaire carried by Seruants],0.67,0.3,0.16,0.2,P,3/10
2881,STAGE,"Gent. I Madam: in the heauinesse of sleepe,",0.77,0.3,0.16,0.2,P,2/10
2882,STAGE,We put fresh garments on him.,0.67,0.3,0.16,0.2,P,3/10
2883,STAGE,"Be by good Madam when we do awake him,",0.77,0.3,0.16,0.2,P,2/10
2884,STAGE,I doubt of his Temperance,0.67,0.3,0.16,0.2,P,3/10
2885,STAGE,"Cor. O my deere Father, restauratian hang",0.67,0.3,0.16,0.2,P,3/10
2886,STAGE,"Thy medicine on my lippes, and let this kisse",0.67,0.3,0.16,0.2,P,3/10
2887,STAGE,"Repaire those violent harmes, that my two Sisters",0.67,0.3,0.16,0.2,P,3/10
2888,STAGE,Haue in thy Reuerence made,0.77,0.3,0.16,0.2,P,2/10
2889,STAGE,Kent. Kind and deere Princesse,0.67,0.3,0.16,0.2,P,3/10
2890,STAGE,"Cor. Had you not bin their Father, these white flakes",0.68,0.3,0.16,0.2,P,3/10
2891,STAGE,Did challenge pitty of them. Was this a face,0.68,0.3,0.16,0.2,P,3/10
2892,STAGE,To be oppos'd against the iarring windes?,0.68,0.5,0.16,0.2,P,3/10
2893,STAGE,"Mine Enemies dogge, though he had bit me,",0.68,0.3,0.16,0.2,P,3/10
2894,STAGE,"Should haue stood that night against my fire,",0.68,0.3,0.16,0.2,P,3/10
2895,STAGE,And was't thou faine (poore Father),0.68,0.3,0.15,0.2,P,3/10
2896,STAGE,"To houell thee with Swine and Rogues forlorne,",0.68,0.3,0.15,0.2,P,3/10
2897,STAGE,"In short, and musty straw? Alacke, alacke,",0.68,0.5,0.15,0.2,P,3/10
2898,STAGE,"'Tis wonder that thy life and wits, at once",0.68,0.3,0.15,0.2,P,3/10
2899,STAGE,"Had not concluded all. He wakes, speake to him",0.68,0.3,0.15,0.2,P,3/10
2900,STAGE,"Gen. Madam do you, 'tis fittest",0.78,0.3,0.15,0.2,P,2/10
2901,STAGE,Cor. How does my Royall Lord?,0.68,0.5,0.15,0.2,P,3/10
2902,STAGE,How fares your Maiesty?,0.68,0.5,0.15,0.2,P,3/10
2903,STAGE,"Lear. You do me wrong to take me out o'th' graue,",0.68,0.3,0.15,0.2,P,3/10
2904,STAGE,"Thou art a Soule in blisse, but I am bound",0.68,0.3,0.15,0.2,P,3/10
2905,STAGE,"Vpon a wheele of fire, that mine owne teares",0.68,0.3,0.15,0.2,P,3/10
2906,STAGE,"Do scal'd, like molten Lead",0.68,0.3,0.15,0.2,P,3/10
2907,STAGE,"Cor. Sir, do you know me?",0.68,0.5,0.15,0.2,P,3/10
2908,STAGE,"Lear. You are a spirit I know, where did you dye?",0.68,0.5,0.15,0.2,P,3/10
2909,STAGE,"Cor. Still, still, farre wide",0.68,0.3,0.15,0.2,P,3/10
2910,STAGE,"Gen. He's scarse awake,",0.68,0.3,0.15,0.2,P,3/10
2911,STAGE,Let him alone a while,0.68,0.3,0.15,0.2,P,3/10
2912,STAGE,Lear. Where haue I bin?,0.68,0.5,0.15,0.2,P,3/10
2913,STAGE,Where am I? Faire day light?,0.68,0.7,0.15,0.2,P,3/10
2914,STAGE,I am mightily abus'd; I should eu'n dye with pitty,0.68,0.3,0.15,0.2,P,3/10
2915,STAGE,To see another thus. I know not what to say:,0.68,0.3,0.15,0.2,P,3/10
2916,STAGE,"I will not sweare these are my hands: let's see,",0.68,0.3,0.15,0.2,P,3/10
2917,STAGE,"I feele this pin pricke, would I were assur'd",0.68,0.3,0.15,0.2,P,3/10
2918,STAGE,Of my condition,0.68,0.3,0.15,0.2,P,3/10
2919,STAGE,"Cor. O looke vpon me Sir,",0.68,0.3,0.15,0.2,P,3/10
2920,STAGE,"And hold your hand in benediction o're me,",0.68,0.3,0.15,0.2,P,3/10
2921,STAGE,You must not kneele,0.68,0.3,0.15,0.2,P,3/10
2922,STAGE,Lear. Pray do not mocke me:,0.68,0.3,0.15,0.2,P,3/10
2923,STAGE,"I am a very foolish fond old man,",0.68,0.3,0.15,0.2,P,3/10
2924,STAGE,"Fourescore and vpward,",0.68,0.3,0.15,0.2,P,3/10
2925,STAGE,"Not an houre more, nor lesse:",0.68,0.3,0.15,0.2,P,3/10
2926,STAGE,"And to deale plainely,",0.68,0.3,0.15,0.2,P,3/10
2927,STAGE,I feare I am not in my perfect mind.,0.68,0.3,0.15,0.2,P,3/10
2928,STAGE,"Me thinkes I should know you, and know this man,",0.68,0.3,0.15,0.2,P,3/10
2929,STAGE,Yet I am doubtfull: For I am mainely ignorant,0.68,0.3,0.14,0.2,P,3/10
2930,STAGE,What place this is: and all the skill I haue,0.78,0.3,0.14,0.2,P,2/10
2931,STAGE,Remembers not these garments: nor I know not,0.68,0.3,0.14,0.2,P,3/10
2932,STAGE,"Where I did lodge last night. Do not laugh at me,",0.68,0.3,0.14,0.2,P,3/10
2933,STAGE,For (as I am a man) I thinke this Lady,0.69,0.3,0.14,0.2,P,3/10
2934,STAGE,To be my childe Cordelia,0.69,0.3,0.14,0.2,P,3/10
2935,STAGE,Cor. And so I am: I am,0.69,0.3,0.14,0.2,P,3/10
2936,STAGE,Lear. Be your teares wet?,0.69,0.5,0.14,0.2,P,3/10
2937,STAGE,"Yes faith: I pray weepe not,",0.69,0.3,0.14,0.2,P,3/10
2938,STAGE,"If you haue poyson for me, I will drinke it:",0.69,0.3,0.14,0.2,P,3/10
2939,STAGE,"I know you do not loue me, for your Sisters",0.69,0.3,0.14,0.2,P,3/10
2940,STAGE,Haue (as I do remember) done me wrong.,0.69,0.3,0.14,0.2,P,3/10
2941,STAGE,"You haue some cause, they haue not",0.69,0.3,0.14,0.2,P,3/10
2942,STAGE,"Cor. No cause, no cause",0.69,0.3,0.14,0.2,P,3/10
2943,STAGE,Lear. Am I in France?,0.69,0.5,0.14,0.2,P,3/10
2944,STAGE,Kent. In your owne kingdome Sir,0.69,0.3,0.14,0.2,P,3/10
2945,STAGE,Lear. Do not abuse me,0.69,0.3,0.14,0.2,P,3/10
2946,STAGE,"Gent. Be comforted good Madam, the great rage",0.79,0.3,0.14,0.2,P,2/10
2947,STAGE,"You see is kill'd in him: desire him to go in,",0.79,0.3,0.14,0.2,P,2/10
2948,STAGE,Trouble him no more till further setling,0.69,0.3,0.14,0.2,P,3/10
2949,STAGE,Cor. Wilt please your Highnesse walke?,0.69,0.5,0.14,0.2,P,3/10
2950,STAGE,Lear. You must beare with me:,0.69,0.3,0.14,0.2,P,3/10
2951,STAGE,"Pray you now forget, and forgiue,",0.69,0.3,0.14,0.2,P,3/10
2952,STAGE,I am old and foolish.,0.69,0.3,0.14,0.2,P,3/10
2953,STAGE,Exeunt.,0.69,0.3,0.14,0.2,P,3/10
2954,STAGE,Actus Quintus. Scena Prima.,0.69,0.3,0.14,0.2,P,3/10
2955,STAGE,"Enter with Drumme and Colours, Edmund, Regan. Gentlemen, and",0.69,0.3,0.14,0.2,P,3/10
2956,STAGE,Souldiers.,0.69,0.3,0.14,0.2,P,3/10
2957,STAGE,"Bast. Know of the Duke if his last purpose hold,",0.69,0.3,0.14,0.2,P,3/10
2958,STAGE,Or whether since he is aduis'd by ought,0.69,0.3,0.14,0.2,P,3/10
2959,STAGE,"To change the course, he's full of alteration,",0.69,0.3,0.14,0.2,P,3/10
2960,STAGE,"And selfereprouing, bring his constant pleasure",0.69,0.3,0.14,0.2,P,3/10
2961,STAGE,Reg. Our Sisters man is certainely miscarried,0.69,0.3,0.14,0.2,P,3/10
2962,STAGE,Bast. 'Tis to be doubted Madam,0.79,0.3,0.14,0.2,P,2/10
2963,STAGE,"Reg. Now sweet Lord,",0.69,0.3,0.13,0.2,P,3/10
2964,STAGE,You know the goodnesse I intend vpon you:,0.69,0.3,0.13,0.2,P,3/10
2965,STAGE,"Tell me but truly, but then speake the truth,",0.69,0.3,0.13,0.2,P,3/10
2966,STAGE,Do you not loue my Sister?,0.69,0.5,0.13,0.2,P,3/10
2967,STAGE,Bast. In honour'd Loue,0.69,0.3,0.13,0.2,P,3/10
2968,STAGE,"Reg. But haue you neuer found my Brothers way,",0.69,0.3,0.13,0.2,P,3/10
2969,STAGE,To the fore-fended place?,0.69,0.5,0.13,0.2,P,3/10
2970,STAGE,"Bast. No by mine honour, Madam",0.79,0.3,0.13,0.2,P,2/10
2971,STAGE,"Reg. I neuer shall endure her, deere my Lord",0.69,0.3,0.13,0.2,P,3/10
2972,STAGE,Be not familiar with her,0.69,0.3,0.13,0.2,P,3/10
2973,STAGE,"Bast. Feare not, she and the Duke her husband.",0.69,0.3,0.13,0.2,P,3/10
2974,STAGE,"Enter with Drum and Colours, Albany, Gonerill, Soldiers.",0.69,0.3,0.13,0.2,P,3/10
2975,STAGE,"Alb. Our very louing Sister, well be-met:",0.69,0.3,0.13,0.2,P,3/10
2976,STAGE,"Sir, this I heard, the King is come to his Daughter",0.7,0.3,0.13,0.2,P,3/10
2977,STAGE,"With others, whom the rigour of our State",0.7,0.3,0.13,0.2,P,3/10
2978,STAGE,Forc'd to cry out,0.7,0.3,0.13,0.2,P,3/10
2979,STAGE,Regan. Why is this reasond?,0.7,0.5,0.13,0.2,P,3/10
2980,STAGE,Gone. Combine together 'gainst the Enemie:,0.7,0.3,0.13,0.2,P,3/10
2981,STAGE,"For these domesticke and particular broiles,",0.7,0.3,0.13,0.2,P,3/10
2982,STAGE,Are not the question heere,0.7,0.3,0.13,0.2,P,3/10
2983,STAGE,Alb. Let's then determine with th' ancient of warre,0.7,0.3,0.13,0.2,P,3/10
2984,STAGE,On our proceeding,0.7,0.3,0.13,0.2,P,3/10
2985,STAGE,Reg. Sister you'le go with vs?,0.7,0.5,0.13,0.2,P,3/10
2986,STAGE,Gon. No,0.7,0.3,0.13,0.2,P,3/10
2987,STAGE,"Reg. 'Tis most conuenient, pray go with vs",0.7,0.3,0.13,0.2,P,3/10
2988,STAGE,"Gon. Oh ho, I know the Riddle, I will goe.",0.7,0.3,0.13,0.2,P,3/10
2989,STAGE,Exeunt. both the Armies.,0.7,0.3,0.13,0.2,P,3/10
2990,STAGE,Enter Edgar.,0.7,0.3,0.13,0.2,P,3/10
2991,STAGE,"Edg. If ere your Grace had speech with man so poore,",0.7,0.3,0.13,0.2,P,3/10
2992,STAGE,Heare me one word,0.7,0.3,0.13,0.2,P,3/10
2993,STAGE,"Alb. Ile ouertake you, speake",0.7,0.3,0.13,0.2,P,3/10
2994,STAGE,"Edg. Before you fight the Battaile, ope this Letter:",0.7,0.3,0.13,0.2,P,3/10
2995,STAGE,"If you haue victory, let the Trumpet sound",0.7,0.3,0.13,0.2,P,3/10
2996,STAGE,"For him that brought it: wretched though I seeme,",0.7,0.3,0.13,0.2,P,3/10
2997,STAGE,"I can produce a Champion, that will proue",0.7,0.3,0.12,0.2,P,2/10
2998,STAGE,"What is auouched there. If you miscarry,",0.7,0.3,0.12,0.2,P,2/10
2999,STAGE,"Your businesse of the world hath so an end,",0.7,0.3,0.12,0.2,P,2/10
3000,STAGE,And machination ceases. Fortune loues you,0.7,0.3,0.12,0.2,P,2/10
3001,STAGE,Alb. Stay till I haue read the Letter,0.7,0.3,0.12,0.2,P,2/10
3002,STAGE,Edg. I was forbid it:,0.7,0.3,0.12,0.2,P,2/10
3003,STAGE,"When time shall serue, let but the Herald cry,",0.7,0.3,0.12,0.2,P,2/10
3004,STAGE,And Ile appeare againe.,0.7,0.3,0.12,0.2,P,2/10
3005,STAGE,Enter.,0.7,0.3,0.12,0.2,P,2/10
3006,STAGE,"Alb. Why farethee well, I will o're-looke thy paper.",0.7,0.3,0.12,0.2,P,2/10
3007,STAGE,Enter Edmund.,0.7,0.3,0.12,0.2,P,2/10
3008,STAGE,"Bast. The Enemy's in view, draw vp your powers,",0.7,0.3,0.12,0.2,P,2/10
3009,STAGE,"Heere is the guesse of their true strength and Forces,",0.7,0.3,0.12,0.2,P,2/10
3010,STAGE,"By dilligent discouerie, but your hast",0.7,0.3,0.12,0.2,P,2/10
3011,STAGE,Is now vrg'd on you,0.7,0.3,0.12,0.2,P,2/10
3012,STAGE,Alb. We will greet the time.,0.7,0.3,0.12,0.2,P,2/10
3013,STAGE,Enter.,0.7,0.3,0.12,0.2,P,2/10
3014,STAGE,Bast. To both these Sisters haue I sworne my loue:,0.7,0.3,0.12,0.2,P,2/10
3015,STAGE,"Each iealous of the other, as the stung",0.7,0.3,0.12,0.2,P,2/10
3016,STAGE,Are of the Adder. Which of them shall I take?,0.7,0.5,0.12,0.2,P,2/10
3017,STAGE,Both? One? Or neither? Neither can be enioy'd,0.7,0.9,0.12,0.2,P,2/10
3018,STAGE,"If both remaine aliue: To take the Widdow,",0.7,0.3,0.12,0.2,P,2/10
3019,STAGE,"Exasperates, makes mad her Sister Gonerill,",0.81,0.3,0.12,0.2,PLP,1/10
3020,STAGE,"And hardly shall I carry out my side,",0.71,0.3,0.12,0.2,P,2/10
3021,STAGE,"Her husband being aliue. Now then, wee'l vse",0.71,0.3,0.12,0.2,P,2/10
3022,STAGE,"His countenance for the Battaile, which being done,",0.71,0.3,0.12,0.2,P,2/10
3023,STAGE,"Let her who would be rid of him, deuise",0.71,0.3,0.12,0.2,P,2/10
3024,STAGE,His speedy taking off. As for the mercie,0.71,0.3,0.12,0.2,P,2/10
3025,STAGE,"Which he intends to Lear and to Cordelia,",0.71,0.3,0.12,0.2,P,2/10
3026,STAGE,"The Battaile done, and they within our power,",0.71,0.3,0.12,0.2,P,2/10
3027,STAGE,"Shall neuer see his pardon: for my state,",0.71,0.3,0.12,0.2,P,2/10
3028,STAGE,"Stands on me to defend, not to debate.",0.71,0.3,0.12,0.2,P,2/10
3029,STAGE,Enter.,0.71,0.3,0.12,0.2,P,2/10
3030,STAGE,Scena Secunda.,0.71,0.3,0.12,0.2,P,2/10
3031,STAGE,"Alarum within. Enter with Drumme and Colours, Lear, Cordelia,",0.71,0.3,0.12,0.2,P,2/10
3032,STAGE,and,0.71,0.3,0.11,0.2,P,2/10
3033,STAGE,"Souldiers, ouer the Stage, and Exeunt. Enter Edgar, and Gloster.",0.71,0.3,0.11,0.2,P,2/10
3034,STAGE,"Edg. Heere Father, take the shadow of this Tree",0.71,0.3,0.11,0.2,P,2/10
3035,STAGE,For your good hoast: pray that the right may thriue:,0.71,0.3,0.11,0.2,P,2/10
3036,STAGE,"If euer I returne to you againe,",0.71,0.3,0.11,0.2,P,2/10
3037,STAGE,Ile bring you comfort,0.71,0.3,0.11,0.2,P,2/10
3038,STAGE,Glo. Grace go with you Sir.,0.71,0.3,0.11,0.2,P,2/10
3039,STAGE,Enter.,0.71,0.3,0.11,0.2,P,2/10
3040,STAGE,Alarum and Retreat within. Enter Edgar.,0.71,0.3,0.11,0.2,P,2/10
3041,STAGE,"Edgar. Away old man, giue me thy hand, away:",0.71,0.3,0.11,0.2,P,2/10
3042,STAGE,"King Lear hath lost, he and his Daughter tane,",0.71,0.3,0.11,0.2,P,2/10
3043,STAGE,Giue me thy hand: Come on,0.71,0.3,0.11,0.2,P,2/10
3044,STAGE,"Glo. No further Sir, a man may rot euen heere",0.71,0.3,0.11,0.2,P,2/10
3045,STAGE,Edg. What in ill thoughts againe?,0.71,0.5,0.11,0.2,P,2/10
3046,STAGE,Men must endure,0.71,0.3,0.11,0.2,P,2/10
3047,STAGE,"Their going hence, euen as their comming hither,",0.71,0.3,0.11,0.2,P,2/10
3048,STAGE,Ripenesse is all come on,0.71,0.3,0.11,0.2,P,2/10
3049,STAGE,Glo. And that's true too.,0.71,0.3,0.11,0.2,P,2/10
3050,STAGE,Exeunt.,0.71,0.3,0.11,0.2,P,2/10
3051,STAGE,Scena Tertia.,0.71,0.3,0.11,0.2,P,2/10
3052,STAGE,"Enter in conquest with Drum and Colours, Edmund, Lear, and",0.71,0.3,0.11,0.2,P,2/10
3053,STAGE,"Cordelia, as",0.71,0.3,0.11,0.2,P,2/10
3054,STAGE,"prisoners, Souldiers, Captaine.",0.71,0.3,0.11,0.2,P,2/10
3055,STAGE,"Bast. Some Officers take them away: good guard,",0.71,0.3,0.11,0.2,P,2/10
3056,STAGE,Vntill their greater pleasures first be knowne,0.71,0.3,0.11,0.2,P,2/10
3057,STAGE,That are to censure them,0.71,0.3,0.11,0.2,P,2/10
3058,STAGE,"Cor. We are not the first,",0.71,0.3,0.11,0.2,P,2/10
3059,STAGE,Who with best meaning haue incurr'd the worst:,0.71,0.3,0.11,0.2,P,2/10
3060,STAGE,"For thee oppressed King I am cast downe,",0.71,0.3,0.11,0.2,P,2/10
3061,STAGE,My selfe could else out-frowne false Fortunes frowne.,0.71,0.3,0.11,0.2,P,2/10
3062,STAGE,"Shall we not see these Daughters, and these Sisters?",0.72,0.5,0.11,0.2,P,2/10
3063,STAGE,"Lear. No, no, no, no: come let's away to prison,",0.72,0.3,0.11,0.2,P,2/10
3064,STAGE,We two alone will sing like Birds i'th' Cage:,0.72,0.3,0.11,0.2,P,2/10
3065,STAGE,"When thou dost aske me blessing, Ile kneele downe",0.72,0.3,0.11,0.2,P,2/10
3066,STAGE,"And aske of thee forgiuenesse: So wee'l liue,",0.72,0.3,0.1,0.2,P,2/10
3067,STAGE,"And pray, and sing, and tell old tales, and laugh",0.72,0.3,0.1,0.2,P,2/10
3068,STAGE,At gilded Butterflies: and heere (poore Rogues),0.72,0.3,0.1,0.2,P,2/10
3069,STAGE,"Talke of Court newes, and wee'l talke with them too,",0.72,0.3,0.1,0.2,P,2/10
3070,STAGE,"Who looses, and who wins; who's in, who's out;",0.72,0.3,0.1,0.2,P,2/10
3071,STAGE,"And take vpon's the mystery of things,",0.72,0.3,0.1,0.2,P,2/10
3072,STAGE,As if we were Gods spies: And wee'l weare out,0.72,0.3,0.1,0.2,P,2/10
3073,STAGE,"In a wall'd prison, packs and sects of great ones,",0.72,0.3,0.1,0.2,P,2/10
3074,STAGE,That ebbe and flow by th' Moone,0.72,0.3,0.1,0.2,P,2/10
3075,STAGE,Bast. Take them away,0.72,0.3,0.1,0.2,P,2/10
3076,STAGE,"Lear. Vpon such sacrifices my Cordelia,",0.72,0.3,0.1,0.2,P,2/10
3077,STAGE,The Gods themselues throw Incense.,0.72,0.3,0.1,0.2,P,2/10
3078,STAGE,Haue I caught thee?,0.72,0.5,0.1,0.2,P,2/10
3079,STAGE,"He that parts vs, shall bring a Brand from Heauen,",0.72,0.3,0.1,0.2,P,2/10
3080,STAGE,"And fire vs hence, like Foxes: wipe thine eyes,",0.72,0.3,0.1,0.2,P,2/10
3081,STAGE,"The good yeares shall deuoure them, flesh and fell,",0.72,0.3,0.1,0.2,P,2/10
3082,STAGE,Ere they shall make vs weepe?,0.72,0.5,0.1,0.2,P,2/10
3083,STAGE,Weele see 'em staru'd first: come.,0.72,0.3,0.1,0.2,P,2/10
3084,STAGE,Enter.,0.72,0.3,0.1,0.2,P,2/10
3085,STAGE,"Bast. Come hither Captaine, hearke.",0.72,0.3,0.1,0.2,P,2/10
3086,STAGE,"Take thou this note, go follow them to prison,",0.72,0.3,0.1,0.2,P,2/10
3087,STAGE,"One step I haue aduanc'd thee, if thou do'st",0.72,0.3,0.1,0.2,P,2/10
3088,STAGE,"As this instructs thee, thou dost make thy way",0.72,0.3,0.1,0.2,P,2/10
3089,STAGE,"To Noble Fortunes: know thou this, that men",0.72,0.3,0.1,0.2,P,2/10
3090,STAGE,Are as the time is; to be tender minded,0.72,0.3,0.1,0.2,P,2/10
3091,STAGE,"Do's not become a Sword, thy great imployment",0.72,0.3,0.1,0.2,P,2/10
3092,STAGE,"Will not beare question: either say thou'lt do't,",0.72,0.3,0.1,0.2,P,2/10
3093,STAGE,Or thriue by other meanes,0.72,0.3,0.1,0.2,P,2/10
3094,STAGE,Capt. Ile do't my Lord,0.72,0.3,0.1,0.2,P,2/10
3095,STAGE,"Bast. About it, and write happy, when th'hast done,",0.72,0.3,0.1,0.2,P,2/10
3096,STAGE,"Marke I say instantly, and carry it so",0.72,0.3,0.1,0.2,P,2/10
3097,STAGE,As I haue set it downe.,0.72,0.3,0.1,0.2,P,2/10
3098,STAGE,Exit Captaine.,0.72,0.3,0.1,0.2,P,2/10
3099,STAGE,"Flourish. Enter Albany, Gonerill, Regan, Soldiers.",0.72,0.3,0.1,0.2,P,2/10
3100,STAGE,"Alb. Sir, you haue shew'd to day your valiant straine",0.72,0.3,0.09,0.2,P,2/10
3101,STAGE,And Fortune led you well: you haue the Captiues,0.72,0.3,0.09,0.2,P,2/10
3102,STAGE,Who were the opposites of this dayes strife:,0.72,0.3,0.09,0.2,P,2/10
3103,STAGE,"I do require them of you so to vse them,",0.72,0.3,0.09,0.2,P,2/10
3104,STAGE,"As we shall find their merites, and our safety",0.73,0.3,0.09,0.2,P,2/10
3105,STAGE,May equally determine,0.73,0.3,0.09,0.2,P,2/10
3106,STAGE,"Bast. Sir, I thought it fit,",0.73,0.3,0.09,0.2,P,2/10
3107,STAGE,"To send the old and miserable King to some retention,",0.73,0.3,0.09,0.2,P,2/10
3108,STAGE,"Whose age had Charmes in it, whose Title more,",0.73,0.3,0.09,0.2,P,2/10
3109,STAGE,"To plucke the common bosome on his side,",0.73,0.3,0.09,0.2,P,2/10
3110,STAGE,And turne our imprest Launces in our eies,0.73,0.3,0.09,0.2,P,2/10
3111,STAGE,Which do command them. With him I sent the Queen:,0.73,0.3,0.09,0.2,P,2/10
3112,STAGE,"My reason all the same, and they are ready",0.73,0.3,0.09,0.2,P,2/10
3113,STAGE,"To morrow, or at further space, t' appeare",0.73,0.3,0.09,0.2,P,2/10
3114,STAGE,Where you shall hold your Session,0.73,0.3,0.09,0.2,P,2/10
